loss,status,sharpe,sortino,atr_period,min_signal_probability,price_state_threshold,sequence_length,sl_multiplier,tp_multiplier,trend_period_sma,volume_high_multiplier,volume_low_multiplier,profit_factor,total_profit,sharpe_ratio,win_rate,sortino_ratio
-2.6727143805302034,ok,2.6727143805302034,213.60304309018255,10,0.6047718291866089,1.054506263553478,5,3.2998624797616416,1.8202296890966199,200,2.9673926185825996,0.6700814090324095,1.9528694910941884,218751.86990418084,2.6727143805302034,0.6299296504529063,213.60304309018255
-2.656342624616457,ok,2.656342624616457,223.67506371245102,11,0.6004595838343267,1.068033698524723,5,3.1934697546854975,1.65181685085705,190,2.8965616631701687,0.6533976156860759,15.089077804386102,52964.7029852485,2.656342624616457,0.5923014969526598,223.67506371245102
-2.6385327598317097,ok,2.6385327598317097,200.9036972005894,11,0.6098738099006402,1.055722233212397,5,3.095442798858704,1.5971741636555297,180,2.978499915863796,0.6319878213820954,1.1893469580330847,119074.8428835529,2.6385327598317097,0.6695309727565469,200.9036972005894
-2.6222743088439127,ok,2.6222743088439127,261.99435713625826,10,0.6359891409532427,0.9936051866799716,5,3.153457533021217,1.720361655091738,200,2.999997971113846,0.6434979303228975,5.581677269009608,149020.26291878987,2.6222743088439127,0.6200166112956811,261.99435713625826
-2.611326173793673,ok,2.611326173793673,313.50399513332616,16,0.6499844510573337,1.022027968376466,5,3.01690727638851,1.5697638794886768,210,2.8743827601802048,0.6817737637030484,0.9107049495819737,104300.54336420406,2.611326173793673,0.656670746634027,313.50399513332616
-2.578109767913387,ok,2.578109767913387,227.96748631272203,11,0.6559754177610708,1.0883343035437734,5,3.1069575952798716,1.674347899543755,190,2.8770543002222624,0.6895291123421153,4.2871498025189965,76989.23478100632,2.578109767913387,0.5817927170868347,227.96748631272203
-2.5775321901187906,ok,2.5775321901187906,313.61372897596306,10,0.6392195877329805,1.0352887703768974,5,3.382985709198949,1.7825572973009314,170,2.8474761608740513,0.6293541048136874,18.616557283245307,83562.37563265448,2.5775321901187906,0.5331313920917203,313.61372897596306
-2.569898390393557,ok,2.569898390393557,258.7786964680052,10,0.715426037853942,1.1652620145699069,5,3.1794374196849295,2.3202303531392947,200,2.9999207498316567,0.7675489629562126,1.7777689002590316,187785.47833053433,2.569898390393557,0.43452806883039435,258.7786964680052
-2.5613221975363683,ok,2.5613221975363683,184.8933763359734,10,0.6419605547566375,1.0658291751524391,5,3.3198074844779693,1.9955408837334803,190,2.899454434217966,0.6836401999721499,19.614662907074013,102835.42526366356,2.5613221975363683,0.5252999261720193,184.8933763359734
-2.5466127227332795,ok,2.5466127227332795,272.9962156593104,11,0.6095189773308352,1.0168067570703805,5,2.9811124691858617,1.6402822168629816,180,2.971558388728216,0.6479766001818431,1.4726572261012376,143962.19806283285,2.5466127227332795,0.6227517790247288,272.9962156593104
-2.5329591066948383,ok,2.5329591066948383,232.56146550538725,10,0.6248035204231552,1.0821120537481297,5,2.8065191777964564,1.6139318144481634,160,2.8873630012772638,0.6457341198391519,1.8331253087287334,134479.6106583752,2.5329591066948383,0.6131528678040306,232.56146550538725
-2.5311031744142998,ok,2.5311031744142998,99.08306179333202,15,0.6987550113572426,1.100363025006075,5,3.1514695829765818,1.5006122324462656,200,2.995656185900059,0.7650034688246721,1.2367619955622073,56952.11213667228,2.5311031744142998,0.47966248867411654,99.08306179333202
-2.5282659950816093,ok,2.5282659950816093,301.5743364459029,10,0.6134423031075478,1.0329316823783967,5,3.0962001460655415,1.546044056951975,190,2.960914433371836,0.6203175994424028,1.0316882691693752,92268.0034227594,2.5282659950816093,0.6472667779097327,301.5743364459029
-2.5247332883800833,ok,2.5247332883800833,173.77137332147976,10,0.6307317183172934,1.073830107265321,5,2.9840220207043906,1.5004929646803573,200,2.8828992060004337,0.6091279771521037,1.0284987923306999,47115.29966557499,2.5247332883800833,0.6044838882048185,173.77137332147976
-2.5183223261546748,ok,2.5183223261546748,176.48126448582533,10,0.6107062762472699,1.0742930750583173,5,3.0490712656894092,1.5028076835897972,200,2.8539512486667507,0.6235795230742857,1.089084430755218,12276.14851239053,2.5183223261546748,0.6083221619941327,176.48126448582533
-2.4879182368053523,ok,2.4879182368053523,114.62415068139308,14,0.7136450728571598,1.1948286495089564,5,3.319105241347938,2.1834901813642227,180,2.909534300818267,0.747363923702472,1.1168218737362892,68445.76592710456,2.4879182368053523,0.4230141951072184,114.62415068139308
-2.4874836063630603,ok,2.4874836063630603,248.8887535502892,10,0.6123380451032788,1.0471030444781,5,3.035305808850673,1.9230126005645185,170,2.880379856710657,0.6414625079655459,1.5087536027699655,102446.14348659097,2.4874836063630603,0.5982308970099669,248.8887535502892
-2.468115672197876,ok,2.468115672197876,224.3586880417964,17,0.6270419008691805,0.9798653569302516,5,3.230707793837591,1.551573774643668,210,2.8437077795865715,0.6077332583069799,55.115791114821256,101275.32821172835,2.468115672197876,0.6564201947922879,224.3586880417964
-2.4497900401981982,ok,2.4497900401981982,253.01129349168505,11,0.6229672098745296,1.0569175211989912,5,3.076749209893851,1.7443075786246975,190,2.7778168738356994,0.6316895988030844,5.202956984918297,166948.53415321608,2.4497900401981982,0.681036578180901,253.01129349168505
-2.447188772764577,ok,2.447188772764577,73.2686049984602,15,0.7192587335495252,1.2021391876204919,5,3.4997732857469273,1.9771475756185164,180,2.998878281836436,0.7498341511509192,0.9347661133740593,36613.941114562986,2.447188772764577,0.4609634551495016,73.2686049984602
-2.4457999146120333,ok,2.4457999146120333,255.57463159453368,14,0.6174286605092618,1.1448027413292874,5,3.017247684667544,1.5008775468512732,220,2.942262004295486,0.7273432143629924,1.147232559801992,89540.3281927554,2.4457999146120333,0.5612541528239202,255.57463159453368
-2.4429939142938846,ok,2.4429939142938846,218.31593092299886,13,0.7073055266415256,1.2402671002544512,5,3.315719621364925,1.8529888047236889,200,2.9747551672930714,0.7540395111662554,1.3156963211400623,95577.21840102419,2.4429939142938846,0.4090116279069767,218.31593092299886
-2.427269353668834,ok,2.427269353668834,201.0805217006591,10,0.6561757858013291,1.0888978112218135,5,3.2999652805452175,1.7068205373303658,200,2.942988183681801,0.67824551442833,19.462281335972182,102111.08488182692,2.427269353668834,0.5847780126849894,201.0805217006591
-2.42259239936528,ok,2.42259239936528,139.9357767581988,11,0.6077562120428344,1.0503037533705928,5,3.4063276090624863,1.8551545168734425,190,2.6203978337042932,0.6149813943087072,54.04500327841345,107746.58559686586,2.42259239936528,0.7199133857478591,139.9357767581988
-2.417647890604411,ok,2.417647890604411,293.4897624499495,10,0.6314901091817806,1.0360337581875554,5,3.138303653818823,1.7838323239107943,150,2.8641186305966575,0.6587993940817443,12.467134166811215,94294.45902705907,2.417647890604411,0.6116287459310715,293.4897624499495
-2.405721017669524,ok,2.405721017669524,217.5760383908053,10,0.6228853920210795,1.0751237167813739,5,3.185351258300649,1.7024318349634742,180,2.9498005560669927,0.6853858693064879,20.226957397508503,100075.78092452887,2.405721017669524,0.5566434249744784,217.5760383908053
-2.38350057871342,ok,2.38350057871342,232.62728371763149,10,0.6170506772317351,1.0897125919202149,5,3.3283941109662125,1.6885918067182537,190,2.889944130796945,0.6523441023844497,19.599372279676235,57828.912238909004,2.38350057871342,0.5847836781741311,232.62728371763149
-2.376272989303559,ok,2.376272989303559,248.45740890465382,10,0.6337860672050477,1.059779595977044,5,3.3011590475562564,1.7794351325862765,190,2.998932561221859,0.6622358358696651,1.2630397328636866,110631.04669180489,2.376272989303559,0.598959244328304,248.45740890465382
-2.3685827361160934,ok,2.3685827361160934,257.5525112919312,12,0.6205426809680071,1.0899079746055713,5,3.0246894386458707,1.7812761269719062,190,2.9252279776378898,0.6257096043170566,1.1933320086048977,84373.50328627456,2.3685827361160934,0.5765974664743475,257.5525112919312
-2.3451365874340677,ok,2.3451365874340677,82.88030055829414,14,0.6929824765579982,1.1914719603636852,5,3.2001819888372696,1.6663985043284768,200,2.9435730920455536,0.7672193709353515,1.096241019581046,63406.21360793512,2.3451365874340677,0.4521317829457364,82.88030055829414
-2.34092010430024,ok,2.34092010430024,185.01601050633855,11,0.617883322051646,1.0884571952254167,5,3.0241732102412815,1.5032194718606475,200,2.922017942217402,0.610335660109013,1.1580723464719576,79716.70087076745,2.34092010430024,0.6212093160397574,185.01601050633855
-2.329471286524074,ok,2.329471286524074,287.9284380927839,10,0.6096304670085224,0.9802310109842015,5,2.701282463723124,1.6249222420884686,190,2.847914882707118,0.9240242813186378,1.5276915543917058,178260.9717026827,2.329471286524074,0.6462632974260881,287.9284380927839
-2.3146026876760653,ok,2.3146026876760653,354.3606011439903,11,0.6194618152181066,1.0175369272307997,5,3.1245958438897756,1.925764313573036,180,2.9564846287975164,0.6458575475389202,1.7346463378155415,108587.01214177682,2.3146026876760653,0.5980897693277994,354.3606011439903
-2.314403633911716,ok,2.314403633911716,270.40910592260553,14,0.6324661112878647,1.1838441780163085,5,3.499967881560471,3.261867603775892,190,2.8732688809141598,0.723100039718099,1.3716009613389386,226284.66359434713,2.314403633911716,0.51901354459494,270.40910592260553
-2.304720056095671,ok,2.304720056095671,191.3961152894014,16,0.6462041307279726,1.0325475664610788,5,3.2914273434059265,1.7420431020669593,200,2.854313204251202,0.6662637059371278,0.9353695644359482,120712.15338107821,2.304720056095671,0.6426090773091997,191.3961152894014
-2.296838819050308,ok,2.296838819050308,189.053087291036,10,0.6232314072609171,1.045814992300238,5,3.0509198163861746,1.569894007837031,190,2.999014320694651,0.6173911774363962,1.4379868648226937,100513.60546850857,2.296838819050308,0.6527444132095295,189.053087291036
-2.294536765201853,ok,2.294536765201853,190.95643289667413,10,0.6464579132547048,1.0977554145536137,5,3.1672276373962194,1.9861416744687455,190,2.9722480423221738,0.6868893509552266,23.174331049974178,113033.25841716667,2.294536765201853,0.6035422625709903,190.95643289667413
-2.284511701342039,ok,2.284511701342039,261.49427640026056,10,0.6265315973805287,1.0251243020877658,5,2.9126529001088195,1.5909769504510884,170,2.843249935384752,0.6333570560036861,1.3677306999461927,76921.77627382685,2.284511701342039,0.5837227049436352,261.49427640026056
-2.279958627004394,ok,2.279958627004394,224.34371621440343,10,0.6128555505302613,0.9232098049202399,5,3.1184413887483804,1.6177711447368845,200,2.999786465893541,0.690870690674397,1.2469002939460012,85191.4583047823,2.279958627004394,0.6482818215376355,224.34371621440343
-2.269689017838364,ok,2.269689017838364,245.3952561465412,11,0.611591031973949,1.0595556651386118,5,2.9444697736071346,3.651754713532985,170,2.946770958058919,0.6668205608864453,1.3094382754956924,86746.99566885507,2.269689017838364,0.5615909929863417,245.3952561465412
-2.267461186087771,ok,2.267461186087771,184.87906058112424,12,0.634183308234284,0.9334391691348247,5,2.9657959559296385,1.5678849968415067,210,2.909212716113304,0.6335713315801835,0.9801867510248364,22058.734708919685,2.267461186087771,0.6626844086146412,184.87906058112424
-2.2672926118010155,ok,2.2672926118010155,176.85173200534928,11,0.6004073177781916,1.0707265033658488,5,2.4190565994603035,1.504604774437696,180,2.854213856474349,0.6533314632234599,1.2010700973047124,73332.76253239339,2.2672926118010155,0.5630781641507383,176.85173200534928
-2.2652721873135127,ok,2.2652721873135127,203.61704983978746,11,0.6178017657596847,1.0581542197955662,5,3.282059890651682,1.5067335022317963,150,2.7659748394252883,0.6241330314583475,0.9400900545507241,75839.37779572199,2.2652721873135127,0.714245724129445,203.61704983978746
-2.262016906355468,ok,2.262016906355468,149.65039339365035,10,0.6052548641356378,1.0221766596769806,5,2.8683896010940058,1.5457357523274466,190,2.6860077926806745,0.6099028546086072,1.464618953668498,95296.05463173967,2.262016906355468,0.65729626690459,149.65039339365035
-2.2587105938597314,ok,2.2587105938597314,225.1261113666757,10,0.6475207116834412,1.0316586867136615,5,3.3313737748345993,1.5464493271497026,200,2.8565038035736707,0.6235356449781645,1.0390199941181122,17392.08711183167,2.2587105938597314,0.5253488372093024,225.1261113666757
-2.2385212977377558,ok,2.2385212977377558,211.69906547597608,11,0.6406357744409552,1.0767892069236442,5,3.3199240638454315,1.9666115806868822,190,2.9019311107866166,0.6770237123421949,4.522746117252171,96187.01079444084,2.2385212977377558,0.5387831806436458,211.69906547597608
-2.2380644452607243,ok,2.2380644452607243,222.53266057240495,10,0.6206359165004858,0.998071337931086,5,2.9984452169956644,1.7048709156557147,190,2.9454964198135176,0.605328824474906,1.3599765255012772,32999.73049903869,2.2380644452607243,0.5366061306405088,222.53266057240495
-2.2308804286367536,ok,2.2308804286367536,165.14146921829618,13,0.7267629713717227,1.163395255840723,5,3.3668268683051696,1.7395615430366784,210,2.971455426930429,0.7574531649728524,0.8740908591599154,103171.98231916806,2.2308804286367536,0.4985880398671097,165.14146921829618
-2.2270574341786116,ok,2.2270574341786116,150.17039203058874,14,0.6817048270269325,1.111003659135116,5,3.296279759053454,2.7880806306592882,190,2.9068980436399157,0.7631494149488144,1.9608932170701476,129157.16405016062,2.2270574341786116,0.4113787375415282,150.17039203058874
-2.211302237810313,ok,2.211302237810313,220.77997342834058,17,0.6281239872313862,0.9860175827339003,5,3.352786465797139,1.5346039623610142,210,2.965798960401012,0.6940736311700517,2.922294982529068,75331.5632498342,2.211302237810313,0.5569799519525922,220.77997342834058
-2.2110268052064606,ok,2.2110268052064606,252.37343505870427,10,0.6298112487781277,1.039354060255717,5,3.2754143135318787,1.7648915556746143,190,2.976552253468316,0.6495910321343187,18.212838560549223,88037.44788961504,2.2110268052064606,0.6121454043752266,252.37343505870427
-2.20619577352544,ok,2.20619577352544,123.61050309576187,13,0.7230059139658217,1.2481137871833072,5,3.310364854365505,1.6052173878463023,200,2.9256569828790564,0.7576758001765941,1.6036517416336449,70499.83616308538,2.20619577352544,0.3808416389811739,123.61050309576187
-2.203449578553368,ok,2.203449578553368,130.21859863605937,12,0.6903270541545894,1.2233556373652228,5,3.0772039886146283,2.0257083175075237,210,2.9253161792956486,0.7583746748868481,1.1368767422273887,72366.94951834223,2.203449578553368,0.40193798449612406,130.21859863605937
-2.202502855344016,ok,2.202502855344016,248.72873348850982,11,0.6051235659399764,1.2267389563378903,5,3.4969740926579496,2.2197297291114557,200,2.9028517652590895,0.7341782076056641,12.488360859288186,123018.68614626018,2.202502855344016,0.5596596589864644,248.72873348850982
-2.1995218992718453,ok,2.1995218992718453,176.8178176216509,11,0.615731905603374,1.0444334510953277,5,2.8763369179105784,1.7187139333934682,180,2.77402742414522,0.6018303959862091,1.3178147720594164,104718.22461088088,2.1995218992718453,0.6302548269054842,176.8178176216509
-2.1957091605032772,ok,2.1957091605032772,198.15818364695352,11,0.6471672311890284,1.0775668003405392,5,2.588139428079801,1.5036365889307184,200,2.9287264417235916,0.6354831362264075,1.211223131924543,74934.98754818579,2.1957091605032772,0.539453284373725,198.15818364695352
-2.1906859818051037,ok,2.1906859818051037,300.8952319113588,16,0.6467160077515174,1.0601819144294404,5,3.232534737218069,1.6406438077027548,190,2.8717410297942187,0.6199059245311699,205.08850834982704,97948.33876250124,2.1906859818051037,0.6401465459604995,300.8952319113588
-2.180578363732175,ok,2.180578363732175,263.84495287841565,10,0.6130224779813734,1.0590863933883266,5,3.1460864603105456,1.5916453906711803,200,2.9469785077073256,0.8829906088908237,8.05626665662733,221315.09202610122,2.180578363732175,0.708881588287953,263.84495287841565
-2.1635627852806936,ok,2.1635627852806936,353.36419415810985,11,0.6153918260108739,1.0134249850796124,5,2.830903590950181,1.9375085202641735,170,2.9218785937247094,0.6115233907364994,1.5210401115010657,125225.13081274879,2.1635627852806936,0.6345665961945032,353.36419415810985
-2.1579048933293468,ok,2.1579048933293468,126.70634533583168,13,0.6605959283360476,1.0679742826720588,5,3.4489806815646493,1.5848901264725297,200,2.918568806353912,0.750361065365995,15.570252189634703,117296.59548427629,2.1579048933293468,0.5947356057515176,126.70634533583168
-2.1514756624166007,ok,2.1514756624166007,153.0982211878066,12,0.6294179964664534,0.9705300607872022,5,3.039800709643277,1.5631521980745944,200,2.967010792773016,0.657564114618696,1.0129937739924453,14235.240881227757,2.1514756624166007,0.595296305761422,153.0982211878066
-2.131300193508273,ok,2.131300193508273,332.4875735137286,10,0.6202549231658174,1.0344356998564455,5,3.2312715096107296,1.9193468721436693,180,2.93155355869154,0.6153885340083859,12.483243829343687,70581.56651290787,2.131300193508273,0.5781053894425987,332.4875735137286
-2.1268624027610703,ok,2.1268624027610703,328.17005369482246,16,0.6454385784236856,1.0630261401888577,5,3.010860033496948,1.9707279116374357,210,2.9275750125255433,0.6446599080479604,0.8485594396078423,104001.98545052863,2.1268624027610703,0.6035395483069902,328.17005369482246
-2.1183949286171306,ok,2.1183949286171306,154.96486114798614,11,0.6090184320321482,1.048792113901044,5,3.133864667237672,1.6101311539966188,190,2.871273105760286,0.635587329652195,1.0025159098954604,63821.14178171703,2.1183949286171306,0.6190851726932438,154.96486114798614
-2.1133911041696347,ok,2.1133911041696347,427.6776580990556,10,0.6329451245525387,1.1032489164843327,5,3.070403078694938,1.7054480760743997,190,2.7068726576653512,0.6647075099972608,1.1321784266377137,196066.07634254915,2.1133911041696347,0.6874219772475587,427.6776580990556
-2.107974263404614,ok,2.107974263404614,187.89030679342775,11,0.6001913345933654,1.001680456808524,5,2.864354761815347,1.6142569696854625,150,2.7504788508642646,0.6463118724964937,1.2715192723152247,112139.1740342686,2.107974263404614,0.6144180116888736,187.89030679342775
-2.105739997146846,ok,2.105739997146846,317.1138737071495,12,0.6413461749825027,1.0296113737180412,5,3.1818165520354396,1.7494739914181079,200,2.916510644973438,0.6422702279341459,6.190078666425372,106941.51666625566,2.105739997146846,0.6264874660223497,317.1138737071495
-2.104135959566987,ok,2.104135959566987,108.14090576061122,13,0.7244658246271544,1.1028602986277967,5,3.2276461377031715,1.7779134938666135,200,2.946601249004718,0.7535330351505647,1.4659672584471244,62686.87566681586,2.104135959566987,0.40439276485788117,108.14090576061122
-2.101417790072084,ok,2.101417790072084,128.91236685928038,16,0.6741391781435515,1.0981032144539853,5,3.181133657487853,2.027250766299714,200,2.934204682409142,0.7785635892697309,1.3901155142631865,118204.88873595216,2.101417790072084,0.33956005235075,128.91236685928038
-2.1005921801766125,ok,2.1005921801766125,318.80689660885196,10,0.6065564315516643,1.020138656953929,5,3.272782231811645,1.7332386439208938,180,2.8643481386575926,0.6288774903366652,10.374369176670811,51490.98215925688,2.1005921801766125,0.6282266548191725,318.80689660885196
-2.099092673035409,ok,2.099092673035409,286.7697724325261,11,0.6108140238739093,1.1079778068994282,5,3.156638557208437,1.9547227598854762,180,2.949346673594189,0.6676756475797649,14.836958873270639,139349.9505575091,2.099092673035409,0.6005038319333805,286.7697724325261
-2.0963860827154734,ok,2.0963860827154734,221.212887924906,11,0.6962398299177611,1.2474331678070807,5,3.173545470146034,2.5906860680213057,180,2.998193062461208,0.7690396593294477,1.3957942837930855,138996.03319454688,2.0963860827154734,0.38254252207740574,221.212887924906
-2.088374328803484,ok,2.088374328803484,331.01489625125436,10,0.6180893093153547,1.0379317572981108,5,2.785407165394251,1.6001831866114298,190,2.75700667054225,0.612330116876743,1.488507106177429,121570.38307048225,2.088374328803484,0.6661219056567894,331.01489625125436
-2.0867625219711665,ok,2.0867625219711665,102.02185352782315,11,0.6055843940492225,1.0399011344418976,5,3.0495140990367706,1.5910312827354562,200,2.622416969780543,0.6098110817801783,48.37145910404427,101834.10641767367,2.0867625219711665,0.7334391061135248,102.02185352782315
-2.0864666742809126,ok,2.0864666742809126,150.47392523362367,10,0.6367240218220812,0.8618428820858485,5,3.2631286594910245,1.7774259951784674,170,2.916105500540086,0.6128611381632182,0.6936063995931127,33508.4823256948,2.0864666742809126,0.5635758298548996,150.47392523362367
-2.0754270058453943,ok,2.0754270058453943,371.4593596766082,10,0.6215504612349568,1.0267998186653995,5,3.0657421201712527,1.7841417717423054,190,2.7860377639929457,0.6184109418991307,205.9950080550105,87444.47861704501,2.0754270058453943,0.6454709050639283,371.4593596766082
-2.0683884086688096,ok,2.0683884086688096,244.20727941937506,10,0.6107959443668263,0.9810283141940882,5,3.453018151915475,1.564878896306213,180,2.5833364241602497,0.6023356375292074,62.54176973049587,196334.04347729933,2.0683884086688096,0.7794556606184512,244.20727941937506
-2.064474628976563,ok,2.064474628976563,202.08740438321163,11,0.6193950292995118,1.0972847547101239,5,3.107042459299338,1.7571146497209906,150,2.7456577071554005,0.7012109673135483,1.6291823118610058,155996.75355937565,2.064474628976563,0.6694213732004429,202.08740438321163
-2.060906940029962,ok,2.060906940029962,234.71535410654656,11,0.6389945766311534,1.0642864254709279,5,2.9147930517614666,1.8529736191059818,200,2.8371102074845806,0.6002766349430246,1.3047346411590082,94692.08654797691,2.060906940029962,0.6065837402154537,234.71535410654656
-2.055336896790736,ok,2.055336896790736,152.15267405630144,17,0.6384874744269425,1.0560875015703248,5,3.3456669625476083,1.5019719356548742,220,2.759138346739125,0.6987876638842451,1.3769928690989135,94313.97340547298,2.055336896790736,0.5836523553965415,152.15267405630144
-2.0410450418246473,ok,2.0410450418246473,213.59994866155284,11,0.6354394969509951,1.0948146698886716,5,3.130282141111919,1.739091035803611,180,2.673692091039116,0.6502612485498501,1.4931666504666559,171966.60183903307,2.0410450418246473,0.6917798932333816,213.59994866155284
-2.039493907577837,ok,2.039493907577837,198.40953403989528,12,0.600407346940924,1.0878255364764968,5,3.2421138723212284,1.580479987141992,200,2.912353924982156,0.6157368981695095,1.3428396549005015,30298.95374349851,2.039493907577837,0.5974591605864557,198.40953403989528
-2.021978352054322,ok,2.021978352054322,348.0130548432639,11,0.6297237633131381,1.0128106457981323,5,3.360312886138432,1.8828364941204907,190,2.896745029254939,0.6951929670760421,6.064399655772527,78665.60888817394,2.021978352054322,0.5671355668115694,348.0130548432639
-2.021813607198812,ok,2.021813607198812,199.585951309313,11,0.6293649669931702,1.0081004801690872,5,2.6705862038470776,1.7139970708255436,200,2.9997335898758988,0.6722351849491682,5.376955698558134,100499.7809384185,2.021813607198812,0.5390708344196716,199.585951309313
-2.016873320249451,ok,2.016873320249451,104.57882005996495,12,0.6102177114161037,1.023521155351644,5,3.1400071221088823,1.8621503540307025,180,2.7719888291734627,0.6207950995709529,154.35674608604322,114693.12980895222,2.016873320249451,0.6989594514013119,104.57882005996495
-2.016694284708633,ok,2.016694284708633,159.542999013438,13,0.7199874998217928,1.1736251635217105,5,3.321532363042045,1.696109983917599,200,2.93563240004097,0.7534628765666753,0.8612300013831431,92185.20968655635,2.016694284708633,0.4711240310077519,159.542999013438
